Pant, pant, pant...	喘、喘、喘……
He's not very stable on his three legs. If you pet him he'll fall right over!	牠三隻腳站得不太穩，你摸牠一下牠就會整隻翻倒！
Bowff.	汪夫。
Translation: No thanks, but if you run across any wooden doggie legs, I'll take two... one for a spare.	翻譯：不用了謝謝，不過你要是遇到什麼木頭狗腿，幫我拿兩隻……一隻備用。
Now, now. Lucky's had a hard enough life without you ending it suddenly.	好啦好啦。幸運這輩子已經夠苦了，你就別突然幫牠結束生命了。
Everybody in town knows Trixie the Accommodating Sheep. She used to belong to a bachelor farmer, but he died of some strange disease.	鎮上人人都認識翠西，那隻很「隨和」的羊。牠本來是某個單身農夫養的，不過那農夫染上什麼怪病死了。
Baaaaaa.	咩──
Translation: I'm terribly sorry, sir, but I can't accommodate you right now.	翻譯：真的很抱歉，先生，我現在沒辦法「配合」你。
Baaad boooy!	壞──孩──子！
Trixie's well provided for by her new boyfriend. Supposedly, he's quite the wolf!	翠西現在有新男朋友罩著，過得挺不錯。聽說那傢伙可是隻不折不扣的大野狼！
There are better ways to get sheep thrills in this game than by shooting Trixie!	這款遊戲裡想找「羊」樂子，開槍打翠西可不是什麼好辦法！
Contemplating duck dinner, Freddy?	佛萊迪，在盤算烤鴨大餐嗎？
Talking to ducks? Desperate for company?	跟鴨子講話？寂寞到這種地步了？
Quack! <hic> Quack! <hic>	呱！<hic> 呱！<hic>
The duck can't have it. He's already got an unpaid bill.	這隻鴨子拿不了。牠自己的「嘴」（帳單）都還沒付清呢。
That's Doc Gillespie's duck, Duck Gillespie. The ol' Doc wouldn't appreciate your cooking his goose.	那是吉勒斯比大夫養的鴨子，鴨子吉勒斯比。老大夫可不會欣賞你把他的「鵝」給燉了——雖然那明明是隻鴨。
Henny Penny she ain't.	她可不是童話裡那隻自以為天要塌下來的母雞。
Buck buck-AKKK.	咕咕──咯！
Freddy, you don't need to steal that bird. You can buy one for chicken feed.	佛萊迪，你用不著偷那隻雞。花點小錢就能買一隻了。
You want to give that to a CHICKEN? What the pluck is he going to do with that?	你想把那個給一隻雞？牠拿那玩意兒是要幹「拔」嘛？
Ever tried to pick lead out of a chicken carcass? No? Well, you don't wanna start now!	你試過從雞屍體裡挑鉛彈嗎？沒有？那你現在也不會想開始的！
Pork chops on the hoof!	會走路的豬排！
Carpe oink. OINK Emptor. Carborundum squeal. Angelus oink. SQUEAL sic transit OINK!	卡佩·哼哼。哼哼·愛姆特。卡博倫登·唧唧叫。安傑勒斯·哼哼。唧唧叫，浮生若哼！
That pig is one smooth conversationalist! If only you spoke pig-latin.	這隻豬還真是個健談的傢伙！可惜你不會說「豬式拉丁文」。
You contemplate capturing the pig, but think twice when you realize that every single inventory item you have is carried in one pocket. After all, pigs are not the cleanest animals and their fragrance can be unusually pungent. Not the best way to make friends and influence people.	你盤算著要不要抓這隻豬，但一想到你身上所有的道具都塞在同一個口袋裡，就打消了念頭。畢竟豬不是什麼乾淨的動物，那股味道有時候濃得驚人。這可不是交朋友、拉關係的好辦法。
The pig turns up its snout at your offer.	這隻豬對你的東西嗤之以鼻。
You're not interested in makin' bacon right now.	你現在沒興趣把牠做成培根。
(SINGING) "Rollin', rollin', rollin', got to keep on rollin...."	（唱著）「滾滾滾，滾滾滾，滾滾滾個不停……」
It don't say nothin'. It just keeps rollin' along.	牠什麼話也不說，就只是一路滾啊滾。
And get your hands all full of prickles?	還讓你滿手都是刺？
Don't practice your target-shooting in the middle of Main Street!	別在大街正中央練習打靶！
The snot-nosed brat adds a lot to the charm of downtown Coarsegold.	這個鼻涕蟲小鬼，讓粗金鎮市中心更添了幾分「風情」。
What do YOU want? Can't you tell I got things to do?	你想幹嘛？看不出來我正忙嗎？
My, but the children in this town are polite!	哎呀，這鎮上的小孩還真是有禮貌啊！
Don't try it mister! I know haiku!	別想耍花招，先生！我可是會俳句的！
Stow it, Mister! I don't need that, I don't know where it's been!	收起來啦，先生！我才不要，天曉得那東西碰過什麼！
Sure. You'd be doing his parents a favor, but even so, tough luck.	是啊，你這樣算是幫了他爸媽一個忙，不過話說回來，還是沒門。
The child appears perfectly happy with her lot in life. Of course, what child wouldn't be happy to be dirty?	這孩子看起來對自己的日子挺滿意的。話說回來，哪個小孩不喜歡把自己弄得髒兮兮的呢？
Say, shouldn't you be in school?	話說，你不是應該在學校嗎？
Yeah, and who's gonna make me?	是啊，那你要怎麼逼我？
You and what army, mister?	就憑你？先生，你哪來的軍隊啊？
My Dad already has one of those, and it's bigger than yours!	我爸早就有一個那玩意兒了，還比你的大！
Gee! How did he know THAT?	天啊！他是怎麼知道的？
That's morbid, cruel, and entirely uncalled-for. Besides, we were too cheap to put in the animation of you shooting a child!	這樣做太病態、太殘忍，也完全沒必要。而且啦，我們窮到沒錢做你開槍打小孩的動畫！
Old Pete's been around since the gold was here. He and Willy are the only two codgers left.	老皮從這裡還有金礦的年代就在了。他跟威利是這鎮上僅剩的兩個老頭子。
Well, by gum! How ya doin', young feller, by gum! Nice to see ya, by gum!	哎呀我的天！你好啊，年輕人，我的天！見到你真高興，我的天！
Hey, old timer! Ain't seen you around in a dog's age. What're you up to these days?	嘿，老傢伙！好久沒見到你了。這陣子在忙什麼啊？
What does it LOOK like I'm doing, by gum? I'M TRYIN' TO SELL GUM! Damn ijit.	我的天，你看我像在幹嘛？我在賣口香糖啦！你這笨蛋。
Now, doncha try it. I'm right ticklish!	你可別亂來。我可是很怕癢的！
I couldn't take nothin' from ya, kiddo. You keep that and put it towards yer edukashun. Don't never stop gettin' an edukashun. I dropped outta school when I was eight, and I ain't never had no fiduciary solvency to fall back on.	小夥子，我可不能拿你的東西。你留著，拿去唸書用。唸書這件事千萬別停。我八歲就輟學了，這輩子都沒個殷實的家底可以靠。
Careful, you don't want to be arrested for assaulting a miner!	小心點，你可不會想因為打了個「礦工」被抓去關吧！
This poor guy got left behind when his troop went through. He had dysentery. He's since recovered, but Doc Gillespie's cure seems to have affected his mind as he still thinks his company will return for him.	這個可憐的傢伙在部隊經過時被留了下來，因為他得了痢疾。他後來是好了，不過吉勒斯比大夫開的藥好像影響了他的腦子，他到現在還以為部隊會回來接他。
Yessir. Nice day sir. Good to see you sir.	是的長官。今天天氣真好，長官。見到您真高興，長官。
Hands off, sir. I'm spoken for, sir.	手拿開，長官。我已經名花有主了，長官。
No, thank you, SIR! Uncle Sam gives me everything I need, SIR!	不用了，謝謝，長官！山姆大叔什麼都給我準備好了，長官！
That would be the ultimate indignity, wouldn't it? Shooting a down-on-his-luck soldier who'd never done you any harm. Well, you can't. You just can't.	那可真是奇恥大辱，不是嗎？對一個倒楣、又從沒傷害過你的士兵開槍。不行，你就是下不了手。
Why, he's with the Texas Rangers! What's he doing here?	咦，他是德州騎警隊的！他跑來這裡幹嘛？
No time! Gotta save the country!	沒時間了！我得去拯救國家！
You'd be trampled by the horse, silly.	你會被那匹馬給踩扁的，傻瓜。
No thanks, son! I'm travelin' light, travelin' light!	不用了，小子！我輕裝上路，輕裝上路！
He's on a mission. Don't interfere.	他正在執行任務。別去打擾他。
Why, he's with the Pony Express!	咦，他是小馬快遞的！
No time! Gotta deliver the mail!	沒時間了！我得去送信！
He'd knock you down and let his horse trample you. After all, the Pony Express must get through!	他會直接把你撞倒，讓馬把你踩過去。畢竟小馬快遞可是使命必達！
Sorry, that ain't got no stamp on it.	抱歉，那東西沒貼郵票。
Tampering with the Pony Express by shooting the rider is frowned upon.	開槍打快遞騎士、妨礙小馬快遞送信，這種事可是要被人白眼的。
This is one of the few remaining townspeople. Why they stay, no one knows...	這是鎮上僅剩不多的居民之一。他們為什麼還留在這裡，沒人知道……
You talkin' to ME?	你在跟「我」講話？
Well, I...	呃，我……
What am I, some sort of CLOWN to you?	我在你眼裡是什麼，小丑嗎？
No...	不是……
What, do I walk funny or something?	怎樣，我走路很好笑嗎？
No, and please don't hurt me...	不是，拜託別傷害我……
Good! Nice talkin' to ya. Seeya 'round.	很好！跟你聊得挺愉快。回頭見。
You touchin' ME?	你在碰「我」？
I was just...	我只是……
Maybe you're tryin' to pick my pocket?	你該不會是想扒我口袋吧？
Not at all, I just...	才沒有，我只是……
Maybe you need a lesson! Well, I'm just the guy to teach it to you!	看樣子你需要上一課！好啊，我正好是教你這課的最佳人選！
But...	可是……
If you're going to pick someone's pocket, you have to simultaneously apply some sort of pressure to another part of their body. F'rinstance, squeeze their upper arm, and at the same time, gently remove their wallet. Here, let's run through it a few times...	想扒別人的口袋，你得同時在他身體別的地方施點壓力。比方說，捏一下對方的上臂，同時輕輕把他的錢包摸走。來，我們多練幾次……
I'm sorry, I really don't have the time. Thanks, anyway.	抱歉，我真的沒時間。還是謝謝你。
Okay, well, let me know!	好吧，那你想通了再說！
Don't GIVE it to me! Hide it in my pocket! Sneak it into my jacket! Try to... oh, never mind, you'll never be any good at pick-pocketing.	別直接「給」我！要藏進我口袋裡！偷偷塞進我外套！要不然……唉，算了，你這輩子都當不了扒手的料。
There's no need to waste your ammo on HIM. You could pump twenty rounds into him and he STILL wouldn't shut up.	用不著在他身上浪費子彈。就算你賞他二十發，他還是閉不了嘴。
One of the few remaining townspeople wanders around, trying to find a decent opera house that's still open.	鎮上僅剩不多的居民之一，到處晃來晃去，想找一間還在營業、像樣的歌劇院。
Hi.	嗨。
Talkative fella, ain't he?	這傢伙話還真多，是吧？
You like the poncho, eh? The poncho, she's pretty, eh? I getta you a poncho some day!	你喜歡這件披風喔？這披風，漂亮吧，嗯？改天我給你弄一件披風來！
No thanks, sonny, but have you thought about purchasing some life insurance? You know, in these days of toil and strife, we have to prepare for the...	不用了，小夥子，不過你有沒有考慮過買份人壽保險啊？你知道的，這年頭辛苦又動盪，我們得先做好準備，以防……
Pardon me, I think I hear someone burning or something.	不好意思，我好像聽到有人在燒什麼東西還是怎樣的。
You can't be serious! What's his crime? What did he ever do to you?	你該不會是認真的吧！他犯了什麼罪？他到底哪裡得罪你了？
That's Mrs. Tucker, one of the respectable women of the town. "Respectable" meaning she doesn't SELL it!	那是塔克太太，鎮上「正經」女士之一。所謂「正經」，意思是她不「賣」那個！
Nice day, ain't it?	今天天氣真好，是吧？
Please! Do you always go shoving people?	拜託！你老是這樣推人嗎？
I didn't shove you.	我又沒推你。
I accept your apology.	我接受你的道歉。
I work for what I have. I don't want people giving me things.	我擁有的一切都是自己掙來的。我不需要別人施捨東西給我。
Golly, I was just trying to help.	天啊，我只是想幫忙而已。
Hmph!	哼！
Just because she's unpleasant doesn't mean she deserves to die.	她討人厭歸討人厭，也不代表她就該死。
That's Ima Flurt, the lunch room lady. Of course, since the schoolhouse only consists of one room, there's not much for Ima to do but waltz around town waiting for someone to build a cafeteria. Nice work if you can get it!	那是艾瑪芙勒特，午餐室的女士。不過呢，學校就只有一間教室，艾瑪也沒什麼事好做，只能在鎮上晃來晃去，等哪天有人蓋間餐廳出來。這種美差，誰不想要！
Howdy, ma'am.	您好啊，女士。
She smiles at you. If your heart didn't already belong to Penelope, you might be tempted to ask her to join you for a glass of sarsaparilla.	她對你微笑。要不是你的心早就給了潘妮洛普，你可能會忍不住想約她喝杯沙士。
Ooooh! Right here? In front of everyone?	喔喔喔！就在這裡？當著大家的面？
I suppose that would be indiscreet. Meet me in the parking lot, after the game.	這樣好像是不太得體。遊戲結束後，停車場見。
Okay! <tee-hee> My, you're CUTE!	好啊！<tee-hee> 哎呀，你還真「可愛」！
She casts her eyes downward, as if to indicate that she's too shy to accept such a gracious offer. Isn't that endearing?	她低下眼睛，好像在表示自己太害羞，不敢接受這麼大方的邀請。是不是很惹人憐愛？
Hey, you're supposed to be one of the GOOD GUYS! You LIKE this woman! Remember?	嘿，你可是「好人」耶！你「喜歡」這個女人！記得嗎？
Why, it's Mrs O'Hanahan and her darling little boy, Rocko. The last time they were in your shop you only lost $17.39 in breakables. God willing, they won't be needing any prescriptions filled today!	咦，是歐哈納翰太太跟她的寶貝兒子洛可。他們上次來你店裡，你也才損失十七塊三毛九的易碎品而已。老天保佑，他們今天不用來配藥！
Do I look like I have time for idle chit-chat? Honestly! Some people think that just because a woman works at home she has scads of free time. Well, let me tell you, I don't! I have the washing, the ironing, the cow to milk, the butter to churn, the barber shop to sweep out, the books to keep... Why, I could just go on and on. But as usual, I'm in too much of a hurry and a lady never complains about her lot in life.	我看起來像有空閒聊嗎？講真的！有些人以為女人在家做事就有一大堆空閒時間。告訴你，我才沒有！洗衣服、燙衣服、擠牛奶、攪奶油、打掃理髮店、記帳……唉呀，這清單我可以一直數下去。不過老樣子，我總是忙得要命，而淑女是從不抱怨自己命苦的。
Not that all the women around here are ladies of course! Why the stories I could tell you about SOME of these women! Not that I know any of them personally of course, but one does hear talk around the barber shop, you know. But really, I am TOO busy to be standing around like this. Good day!	當然啦，這附近的女人也不是個個都算淑女！有些女人的故事，我可以講給你聽呢！當然我跟她們沒有私交，不過在理髮店裡總會聽到些風聲的。不過說真的，我實在太忙了，不能在這站著閒聊。再見！
Obviously she's a married lady, and that kid looks like he might bite!	她顯然是有夫之婦，而且那小鬼看起來會咬人！
Land sakes, I don't need one of those. My Salvatore gives me everything I need! And I DO mean "everything." Why, just the other day, he plum near worn me out...	我的老天，我才不需要那玩意兒。我的薩瓦多什麼都給我準備好了！而且我是說「什麼都」。就前幾天，他還把我給累得夠嗆呢……
Gee, I'd love to hear all about it, but I've got to run.	天啊，我很想聽你講完，可是我得走了。
Yes, they're offensive, but try to avoid retaliation. Remember, you're here to HELP!	沒錯，他們是很討人厭，不過盡量別報復。記住，你是來這裡「幫忙」的！
Hop Sing is the only chinese person left after the railroad was built. He took a shine to Helen at Mom's Cafe and stayed to help her make a go of it.	阿星是鐵路建好後，鎮上僅剩的中國人。他看上了老媽餐館的海倫，便留下來幫她把生意撐起來。
Hop Sing doesn't speak English, and your Mandarin is a little rusty.	阿星不會說英文，而你的國語也有點生疏了。
